event_id,time,location_id,group_id
qzdnmcyrpbsb,2013-11-15 00:30:00,261033,22211
dwqvzgyrpbsb,2013-11-15 01:00:00,15115412,22211
dxpdwgyrpbtb,2013-11-16 01:30:00,1521693,22211
95596862,2013-11-17 19:00:00,667729,54258
dpssxgyrpbzb,2013-11-20 00:00:00,3616212,22211
dwgvchyrpbzb,2013-11-20 00:00:00,5598512,55272
qtjtxgyrpbzb,2013-11-20 01:00:00,1027268,22211
dlgzpcyrpbbc,2013-11-21 00:00:00,1027268,22211
xvgznyrpbbc,2013-11-21 01:00:00,505757,63782
qmjbfhyrpbbc,2013-11-21 01:30:00,841815,22211
dmtnchyrpbcc,2013-11-21 23:30:00,611737,22211
dxjqbhyrpbcc,2013-11-22 01:00:00,785152,22211
dwqvzgyrpbcc,2013-11-22 01:00:00,15115412,22211
dxpdwgyrpbdc,2013-11-23 01:30:00,1521693,22211
qnpbrfyrpbfc,2013-11-23 17:45:00,1521693,22211
qgmqsgyrpbhc,2013-11-26 00:30:00,250527,22211
dpssxgyrpbjc,2013-11-27 00:00:00,3616212,22211
dbsxdhyrpbjc,2013-11-27 00:00:00,5598512,55272
qpkpwdyrpbkc,2013-11-28 00:00:00,1521693,22211
dlgzpcyrpbkc,2013-11-28 00:00:00,1027268,22211
dwqvzgyrpblc,2013-11-29 01:00:00,15115412,22211
dxpdwgyrpbmc,2013-11-30 01:30:00,1521693,22211
vmrhnyrqbdb,2013-12-03 00:30:00,250527,22211
dpkmvgyrqbdb,2013-12-03 00:30:00,250527,61473
kjzmnyrqbdb,2013-12-03 01:00:00,554311,67696
dpssxgyrqbfb,2013-12-04 00:00:00,3616212,22211
dbsxdhyrqbfb,2013-12-04 00:00:00,5598512,55272
dlgzpcyrqbpb,2013-12-12 00:00:00,1027268,22211
dlgzpcyrqbgb,2013-12-05 00:00:00,1027268,22211
xvgznyrqbgb,2013-12-05 01:00:00,505757,63782
dmtnchyrqbhb,2013-12-05 23:30:00,611737,22211
dxjqbhyrqbhb,2013-12-06 01:00:00,785152,22211
dwqvzgyrqbhb,2013-12-06 01:00:00,15115412,22211
dxpdwgyrqbjb,2013-12-07 01:30:00,1521693,22211
qkcndhyrqbmb,2013-12-10 00:30:00,250527,22211
dpssxgyrqbnb,2013-12-11 00:00:00,3616212,22211
dlkshfyrqbpb,2013-12-12 01:00:00,1471977,22211
xvgznyrqbpb,2013-12-12 01:00:00,505757,63782
qzdnmcyrqbqb,2013-12-13 00:30:00,261033,22211
dwqvzgyrqbqb,2013-12-13 01:00:00,15115412,22211
dxpdwgyrqbrb,2013-12-14 01:30:00,1521693,22211
95593502,2013-12-14 18:00:00,1601416,54258
dlgzpcyrqbhc,2013-12-26 00:00:00,1027268,22211
dpssxgyrqbwb,2013-12-18 00:00:00,3616212,22211
qtjtxgyrqbwb,2013-12-18 01:00:00,1027268,22211
dlgzpcyrqbxb,2013-12-19 00:00:00,1027268,22211
xvgznyrqbxb,2013-12-19 01:00:00,505757,63782
qmjbfhyrqbxb,2013-12-19 01:30:00,841815,22211
dmtnchyrqbzb,2013-12-19 23:30:00,611737,22211
dwqvzgyrqbzb,2013-12-20 01:00:00,15115412,22211
dxjqbhyrqbzb,2013-12-20 01:00:00,785152,22211
dxpdwgyrqbbc,2013-12-21 01:30:00,1521693,22211
qnpbrfyrqbcc,2013-12-21 17:45:00,1521693,22211
dpssxgyrqbgc,2013-12-25 00:00:00,3616212,22211
qdsldgyrqbgc,2013-12-25 01:00:00,279780,22211
xvgznyrqbhc,2013-12-26 01:00:00,505757,63782
dwqvzgyrqbjc,2013-12-27 01:00:00,15115412,22211
dxpdwgyrqbkc,2013-12-28 01:30:00,1521693,22211
qgmqsgyrqbfc,2013-12-31 00:30:00,250527,22211
dpssxgyrqbpc,2014-01-01 00:00:00,3616212,22211
dlgzpcyscbcb,2014-01-02 00:00:00,1027268,22211
xvgznyscbcb,2014-01-02 01:00:00,505757,63782
dmtnchyscbdb,2014-01-02 23:30:00,611737,22211
dxjqbhyscbdb,2014-01-03 01:00:00,785152,22211
dwqvzgyscbdb,2014-01-03 01:00:00,15115412,22211
dxpdwgyscbfb,2014-01-04 01:30:00,1521693,22211
qnpbrfyscbgb,2014-01-04 17:45:00,1521693,22211
dpkmvgyscbjb,2014-01-07 00:30:00,250527,61473
vmrhnyscbjb,2014-01-07 00:30:00,250527,22211
kjzmnyscbjb,2014-01-07 01:00:00,554311,67696
dpssxgyscbkb,2014-01-08 00:00:00,3616212,22211
dlgzpcyscblb,2014-01-09 00:00:00,1027268,22211
xvgznyscblb,2014-01-09 01:00:00,505757,63782
dlkshfyscblb,2014-01-09 01:00:00,1471977,22211
qzdnmcyscbmb,2014-01-10 00:30:00,261033,22211
dxjqbhyscbmb,2014-01-10 01:00:00,785152,22211
dwqvzgyscbmb,2014-01-10 01:00:00,15115412,22211
dxpdwgyscbnb,2014-01-11 01:30:00,1521693,22211
qkcndhyscbrb,2014-01-14 00:30:00,250527,22211
dlgzpcyscbtb,2014-01-16 00:00:00,1027268,22211
xvgznyscbtb,2014-01-16 01:00:00,505757,63782
qmjbfhyscbtb,2014-01-16 01:30:00,841815,22211
dmtnchyscbvb,2014-01-16 23:30:00,611737,22211
dxjqbhyscbvb,2014-01-17 01:00:00,785152,22211
dwqvzgyscbvb,2014-01-17 01:00:00,15115412,22211
dxpdwgyscbwb,2014-01-18 01:30:00,1521693,22211
qnpbrfyscbxb,2014-01-18 17:45:00,1521693,22211
qpkpwdyscbmc,2014-01-30 00:00:00,1521693,22211
dpssxgyscbcc,2014-01-22 00:00:00,3616212,22211
qtjtxgyscbcc,2014-01-22 01:00:00,1027268,22211
dlgzpcyscbmc,2014-01-30 00:00:00,1027268,22211
dlgzpcyscbdc,2014-01-23 00:00:00,1027268,22211
xvgznyscbdc,2014-01-23 01:00:00,505757,63782
qzdnmcyscbfc,2014-01-24 00:30:00,261033,22211
dxjqbhyscbfc,2014-01-24 01:00:00,785152,22211
dwqvzgyscbfc,2014-01-24 01:00:00,15115412,22211
dxpdwgyscbgc,2014-01-25 01:30:00,1521693,22211
qgmqsgyscbkc,2014-01-28 00:30:00,250527,22211
dlzmrhysdbdb,2014-02-02 20:00:00,1472446,55272
dpssxgyscblc,2014-01-29 00:00:00,3616212,22211
dlgzpcysdbqb,2014-02-13 00:00:00,1027268,22211
xvgznyscbmc,2014-01-30 01:00:00,505757,63782
dmtnchyscbnc,2014-01-30 23:30:00,611737,22211
dwqvzgyscbnc,2014-01-31 01:00:00,15115412,22211
dxjqbhyscbnc,2014-01-31 01:00:00,785152,22211
dbtwxhysfbmb,2014-03-09 19:00:00,1472446,55272
dxpdwgyscbpc,2014-02-01 01:30:00,1521693,22211
qnpbrfysdbcb,2014-02-01 17:45:00,1521693,22211
vmrhnysdbfb,2014-02-04 00:30:00,250527,22211
dpkmvgysdbfb,2014-02-04 00:30:00,250527,61473
kjzmnysdbfb,2014-02-04 01:00:00,554311,67696
dpssxgysdbgb,2014-02-05 00:00:00,3616212,22211
dlgzpcysdbhb,2014-02-06 00:00:00,1027268,22211
dlkshfysfbqb,2014-03-13 00:00:00,1471977,22211
xvgznysdbhb,2014-02-06 01:00:00,505757,63782
qzdnmcysdbjb,2014-02-07 00:30:00,261033,22211
dwqvzgysdbjb,2014-02-07 01:00:00,15115412,22211
dxjqbhysdbjb,2014-02-07 01:00:00,785152,22211
dxpdwgysdbkb,2014-02-08 01:30:00,1521693,22211
dlzmrhysdbmb,2014-02-09 20:00:00,1472446,55272
dlgzpcysfbzb,2014-03-19 23:00:00,1027268,22211
qkcndhysdbnb,2014-02-11 00:30:00,250527,22211
qkjbshysdbgb,2014-02-12 00:00:00,5598512,55272
dpssxgysdbpb,2014-02-12 00:00:00,3616212,22211
xvgznysdbqb,2014-02-13 01:00:00,505757,63782
dlkshfysdbqb,2014-02-13 01:00:00,1471977,22211
dwqvzgysdbrb,2014-02-14 01:00:00,15115412,22211
dxjqbhysdbrb,2014-02-14 01:00:00,785152,22211
dxpdwgysdbsb,2014-02-15 01:30:00,1521693,22211
dlzmrhysdbvb,2014-02-16 20:00:00,1472446,55272
dpssxgysdbxb,2014-02-19 00:00:00,3616212,22211
qtjtxgysdbxb,2014-02-19 01:00:00,1027268,22211
dlgzpcysdbzb,2014-02-20 00:00:00,1027268,22211
xvgznysdbzb,2014-02-20 01:00:00,505757,63782
qmjbfhysdbzb,2014-02-20 01:30:00,841815,22211
dwqvzgysdbbc,2014-02-21 01:00:00,15115412,22211
dlzmrhysdbfc,2014-02-23 20:00:00,1472446,55272
dpjbkhysdbgc,2014-02-25 00:30:00,250527,22211
dmqdwhysdbhc,2014-02-26 00:00:00,5598512,55272
dpssxgysdbhc,2014-02-26 00:00:00,3616212,22211
qdsldgysdbhc,2014-02-26 01:00:00,279780,22211
qpkpwdysdbjc,2014-02-27 00:00:00,1521693,22211
dlgzpcysdbjc,2014-02-27 00:00:00,1027268,22211
xvgznysdbjc,2014-02-27 01:00:00,505757,63782
dmtnchysdbkc,2014-02-27 23:30:00,611737,22211
dwqvzgysdbkc,2014-02-28 01:00:00,15115412,22211
dxjqbhysdbkc,2014-02-28 01:00:00,785152,22211
dxpdwgysdblc,2014-03-01 01:30:00,1521693,22211
dlzmrhysfbdb,2014-03-02 20:00:00,1472446,55272
vmrhnysfbfb,2014-03-04 00:30:00,250527,22211
dpkmvgysfbfb,2014-03-04 00:30:00,250527,61473
kjzmnysfbfb,2014-03-04 01:00:00,554311,67696
dpssxgysfbgb,2014-03-05 00:00:00,3616212,22211
dmqdwhysfbgb,2014-03-05 00:00:00,5598512,55272
dlgzpcysfbhb,2014-03-06 00:00:00,1027268,22211
xvgznysfbhb,2014-03-06 01:00:00,505757,63782
qfswxhysfbjb,2014-03-07 00:00:00,18223982,55272
dltcwhysfbjb,2014-03-07 00:30:00,1521693,22211
dxjqbhysfbjb,2014-03-07 01:00:00,785152,22211
dwqvzgysfbjb,2014-03-07 01:00:00,15115412,22211
dxpdwgysfbkb,2014-03-08 01:30:00,1521693,22211
qkcndhysfbnb,2014-03-10 23:30:00,250527,22211
dpssxgysfbpb,2014-03-11 23:00:00,3616212,22211
dnlmzhysfbpb,2014-03-12 00:00:00,924837,33104
dlgzpcysfbqb,2014-03-12 23:00:00,1027268,22211
qnlmzhysfbqb,2014-03-13 00:00:00,18223982,33104
xvgznysfbqb,2014-03-13 00:00:00,505757,63782
dwqvzgysfbrb,2014-03-14 00:00:00,15115412,22211
dxjqbhysfbrb,2014-03-14 00:00:00,785152,22211
dxpdwgysfbsb,2014-03-15 00:30:00,1521693,22211
dbtwxhysfbvb,2014-03-16 19:00:00,1472446,55272
djzlcjysfbxb,2014-03-18 23:00:00,3616212,22211
qtjtxgysfbxb,2014-03-19 00:00:00,1027268,22211
dnlmzhysfbxb,2014-03-19 00:00:00,924837,33104
xvgznysfbzb,2014-03-20 00:00:00,505757,63782
qnlmzhysfbzb,2014-03-20 00:00:00,18223982,33104
qmjbfhysfbzb,2014-03-20 00:30:00,841815,22211
dxjqbhysfbbc,2014-03-21 00:00:00,785152,22211
dwqvzgysfbbc,2014-03-21 00:00:00,15115412,22211
dxpdwgysfbcc,2014-03-22 00:30:00,1521693,22211
dbtwxhysfbfc,2014-03-23 19:00:00,1472446,55272
qmpjdjysfbgc,2014-03-24 23:30:00,250527,22211
djzlcjysfbhc,2014-03-25 23:00:00,3616212,22211
qxklbjysfbhc,2014-03-25 23:45:00,15421462,22211
dnlmzhysfbhc,2014-03-26 00:00:00,924837,33104
qdsldgysfbhc,2014-03-26 00:00:00,279780,22211
dlgzpcysfbjc,2014-03-26 23:00:00,1027268,22211
qpkpwdysfbjc,2014-03-26 23:00:00,1521693,22211
xvgznysfbjc,2014-03-27 00:00:00,505757,63782
qnlmzhysfbjc,2014-03-27 00:00:00,18223982,33104
dwqvzgysfbkc,2014-03-28 00:00:00,15115412,22211
dxjqbhysfbkc,2014-03-28 00:00:00,785152,22211
dxpdwgysfblc,2014-03-29 00:30:00,1521693,22211
dbtwxhysfbnc,2014-03-30 19:00:00,1472446,55272
dxhqdjysgbcb,2014-04-01 22:30:00,787482,55272
djzlcjysgbcb,2014-04-01 23:00:00,3616212,22211
dnlmzhysgbcb,2014-04-02 00:00:00,924837,33104
dlgzpcysgbdb,2014-04-02 23:00:00,1027268,22211
qnlmzhysgbdb,2014-04-03 00:00:00,18223982,33104
xvgznysgbdb,2014-04-03 00:00:00,505757,63782
dxjqbhysgbfb,2014-04-04 00:00:00,785152,22211
dwqvzgysgbfb,2014-04-04 00:00:00,15115412,22211
dxpdwgysgbgb,2014-04-05 00:30:00,1521693,22211
qgkkgjysgbjb,2014-04-06 19:00:00,1472446,55272
kjzmnysgbkb,2014-04-08 00:00:00,554311,67696
dxhqdjysgblb,2014-04-08 22:30:00,787482,55272
djzlcjysgblb,2014-04-08 23:00:00,3616212,22211
qxklbjysgblb,2014-04-08 23:45:00,15421462,22211
dnlmzhysgblb,2014-04-09 00:00:00,924837,33104
dlgzpcysgbmb,2014-04-09 23:00:00,1027268,22211
xvgznysgbmb,2014-04-10 00:00:00,505757,63782
dlkshfysgbmb,2014-04-10 00:00:00,1471977,22211
qnlmzhysgbmb,2014-04-10 00:00:00,18223982,33104
dxjqbhysgbnb,2014-04-11 00:00:00,785152,22211
dwqvzgysgbnb,2014-04-11 00:00:00,15115412,22211
dxpdwgysgbpb,2014-04-12 00:30:00,1521693,22211
dttxfjysgbqb,2014-04-12 21:00:00,787482,55272
qgkkgjysgbrb,2014-04-13 19:00:00,1472446,55272
qkcndhysgbsb,2014-04-14 23:30:00,250527,22211
dxhqdjysgbtb,2014-04-15 22:30:00,787482,55272
djzlcjysgbtb,2014-04-15 23:00:00,3616212,22211
dnlmzhysgbtb,2014-04-16 00:00:00,924837,33104
dlgzpcysgbvb,2014-04-16 23:00:00,1027268,22211
xvgznysgbvb,2014-04-17 00:00:00,505757,63782
qmjbfhysgbvb,2014-04-17 00:30:00,841815,22211
dxjqbhysgbwb,2014-04-18 00:00:00,785152,22211
dwqvzgysgbwb,2014-04-18 00:00:00,15115412,22211
dxpdwgysgbxb,2014-04-19 00:30:00,1521693,22211
dltcwhysgbfb,2014-04-19 15:00:00,1521693,22211
dttxfjysgbzb,2014-04-19 21:00:00,787482,55272
qgkkgjysgbbc,2014-04-20 19:00:00,1472446,55272
djzlcjysgbdc,2014-04-22 23:00:00,3616212,22211
ddcwgjysgbdc,2014-04-22 23:45:00,15421462,22211
dnlmzhysgbdc,2014-04-23 00:00:00,924837,33104
qdsldgysgbdc,2014-04-23 00:00:00,279780,22211
dlgzpcysgbfc,2014-04-23 23:00:00,1027268,22211
xvgznysgbfc,2014-04-24 00:00:00,505757,63782
dxjqbhysgbgc,2014-04-25 00:00:00,785152,22211
dwqvzgysgbgc,2014-04-25 00:00:00,15115412,22211
dxpdwgysgbhc,2014-04-26 00:30:00,1521693,22211
dttxfjysgbjc,2014-04-26 21:00:00,787482,55272
qgkkgjysgbkc,2014-04-27 19:00:00,1472446,55272
qmpjdjysgblc,2014-04-28 23:30:00,250527,22211
qpkpwdysgbnc,2014-04-30 23:00:00,1521693,22211
xvgznysgbnc,2014-05-01 00:00:00,505757,63782
dxjqbhyshbcb,2014-05-02 00:00:00,785152,22211
dpkmvgyshbhb,2014-05-05 23:30:00,250527,61473
kjzmnyshbhb,2014-05-06 00:00:00,554311,67696
xvgznyshbkb,2014-05-08 00:00:00,505757,63782
dxjqbhyshblb,2014-05-09 00:00:00,785152,22211
xvgznyshbsb,2014-05-15 00:00:00,505757,63782
dxjqbhyshbtb,2014-05-16 00:00:00,785152,22211
dxjqbhyshbdc,2014-05-23 00:00:00,785152,22211
dxjqbhyshbmc,2014-05-30 00:00:00,785152,22211
qmjbfhysjbxb,2014-06-19 00:30:00,841815,22211
97496702,2013-01-15 00:00:00,682986,275595
114127192,2013-04-17 23:00:00,12799652,134654
97711622,2013-01-27 22:15:00,6102352,105714
100941032,2013-01-29 00:30:00,106181,129277
98092112,2013-02-23 00:30:00,622939,153288
103123602,2013-04-18 00:00:00,6102352,105714
113117912,2013-04-19 01:00:00,1014853,153288
qqcvwfyrlbcc,2013-08-22 00:30:00,102074,287988
dvwxcfyrgbfc,2013-04-23 20:00:00,1375224,243079
97598182,2013-01-25 01:30:00,833677,192016
dvwxcfyrhbfc,2013-05-23 20:00:00,1375224,243079
dxcvlgyrlbfc,2013-08-24 01:00:00,1361493,153288
dvwxcfyrlbdc,2013-08-22 20:00:00,1375224,243079
105046562,2013-03-17 22:00:00,1642181,129277
107275002,2013-03-19 01:00:00,606536,85362
dclzsfyrgbvb,2013-04-16 23:30:00,12793802,345700
dvwxcfyrnblb,2013-10-08 20:00:00,1375224,243079
dclzsfyrgbfc,2013-04-23 23:30:00,12793802,345700
dclzsfyrhbcc,2013-05-21 23:30:00,12793802,345700
dvwxcfyrqbjc,2013-12-26 21:00:00,1375224,243079
dvxgqfyrgbvb,2013-04-16 23:30:00,12389232,345700
qmdkscyrcbtb,2013-01-16 01:00:00,200270,145874
96167992,2013-01-01 17:45:00,915913,105714
95921322,2013-01-05 17:00:00,1642181,129277
qqckqyrcbhb,2013-01-05 21:30:00,871964,145874
96026452,2013-01-06 20:30:00,6102352,105714
95373032,2013-01-06 23:00:00,1477588,129277
qmdkscyrcblb,2013-01-09 01:00:00,200270,145874
95918122,2013-01-10 01:00:00,1642181,129277
95613742,2013-01-11 00:30:00,10719742,129277
qmdkscyrcbdc,2013-01-23 01:00:00,200270,145874
qhhgcfyrcbqb,2013-01-12 17:00:00,250527,140195
95923862,2013-01-12 21:00:00,1642181,129277
qqckqyrcbqb,2013-01-12 21:30:00,871964,145874
95516602,2013-01-13 01:30:00,1270603,153288
96026632,2013-01-13 19:15:00,6102352,105714
97863582,2013-01-17 00:00:00,9266702,134654
97185262,2013-01-17 00:30:00,235560,129277
97185252,2013-01-17 00:30:00,235560,129277
pxlbzyrcbvb,2013-01-17 01:00:00,405601,137598
95808872,2013-01-17 01:30:00,10808712,83211
96026182,2013-01-18 00:45:00,6102352,105714
97507762,2013-01-19 01:30:00,667798,153288
qqckqyrcbzb,2013-01-19 21:30:00,871964,145874
96186052,2013-01-20 01:30:00,667798,153288
95924122,2013-01-20 16:00:00,1642181,129277
99877192,2013-01-20 20:15:00,6102352,105714
98713182,2013-01-20 21:00:00,1459292,126290
100548462,2013-01-25 00:30:00,6102352,105714
dphgcfyrcbjc,2013-01-26 17:00:00,250527,140195
qqckqyrcbjc,2013-01-26 21:30:00,871964,145874
qmdkscyrcbmc,2013-01-30 01:00:00,200270,145874
99009882,2013-01-30 01:00:00,11083842,153288
100868282,2013-02-01 01:00:00,667657,151009
qpwwffyrdbdb,2013-02-02 19:00:00,5029412,151009
102093052,2013-02-02 19:00:00,3612682,105714
qqckqyrdbdb,2013-02-02 21:30:00,871964,145874
99956772,2013-02-03 01:30:00,935506,153288
96176062,2013-02-03 05:30:00,680981,137598
98352652,2013-02-03 20:15:00,6102352,105714
qmdkscyrdbhb,2013-02-06 01:00:00,200270,145874
102046152,2013-02-09 02:00:00,11441262,153288
qhhgcfyrdbmb,2013-02-09 17:00:00,250527,140195
100297562,2013-02-09 18:00:00,1544821,153288
qqckqyrdbmb,2013-02-09 21:30:00,871964,145874
100814612,2013-02-10 20:00:00,6102352,105714
102488032,2013-02-12 00:00:00,190552,129277
102489262,2013-02-13 00:30:00,235560,129277
qmdkscyrdbqb,2013-02-13 01:00:00,200270,145874
103062682,2013-02-14 01:30:00,10808712,83211
qqckqyrdbvb,2013-02-16 21:30:00,871964,145874
99212472,2013-02-17 01:30:00,928333,153288
94950682,2013-02-17 02:00:00,1456470,153288
97709322,2013-02-17 20:30:00,6102352,105714
qmdkscyrdbzb,2013-02-20 01:00:00,200270,145874
pxlbzyrdbbc,2013-02-21 02:00:00,691475,137598
104319422,2013-02-22 00:00:00,11710222,145874
101441982,2013-02-22 00:00:00,814449,83211
dtbjvfyrgbmc,2013-04-29 23:30:00,12793642,345700
102401292,2013-02-23 05:45:00,667619,137598
dphgcfyrdbfc,2013-02-23 17:00:00,250527,140195
qqckqyrdbfc,2013-02-23 21:30:00,871964,145874
105081362,2013-02-26 00:00:00,190552,129277
102559042,2013-02-26 02:00:00,606536,85362
102035972,2013-02-27 00:30:00,235560,129277
qmdkscyrdbjc,2013-02-27 01:00:00,200270,145874
qpwwffyrfbdb,2013-03-02 19:00:00,5029412,151009
qqckqyrfbdb,2013-03-02 21:30:00,871964,145874
qmdkscyrfbhb,2013-03-06 01:00:00,200270,145874
dvwxcfysdbrb,2014-02-13 21:00:00,1375224,243079
105044632,2013-03-07 01:00:00,1642181,129277
100138042,2013-03-08 02:00:00,1014853,153288
107812472,2013-03-09 00:30:00,235560,129277
105859712,2013-03-09 17:00:00,710116,137598
qhhgcfyrfbmb,2013-03-09 17:00:00,250527,140195
qqckqyrfbmb,2013-03-09 21:30:00,871964,145874
105343072,2013-03-09 22:00:00,10964092,129277
106244212,2013-03-10 00:00:00,667554,83211
99116142,2013-03-10 18:15:00,6102352,105714
104540332,2013-03-10 20:00:00,1459292,126290
qmdkscyrfbqb,2013-03-13 00:00:00,200270,145874
108555372,2013-03-14 00:00:00,1161148,134654
qmdkscyrfbzb,2013-03-20 00:00:00,200270,145874
qqckqyrfbvb,2013-03-16 20:30:00,871964,145874
104278312,2013-03-17 00:30:00,567579,83211
109373082,2013-03-20 23:00:00,12275832,134654
105045192,2013-03-21 00:00:00,1642181,129277
pxlbzyrfbbc,2013-03-21 00:00:00,691475,137598
104320302,2013-03-21 23:15:00,11704332,153288
108957652,2013-03-23 15:00:00,1642181,129277
qqckqyrfbfc,2013-03-23 20:30:00,871964,145874
107041632,2013-03-24 01:00:00,1204132,153288
102412432,2013-03-24 20:00:00,1270603,153288
qmdkscyrfbjc,2013-03-27 00:00:00,200270,145874
107911232,2013-03-30 15:00:00,250527,140195
qpwwffyrgbjb,2013-03-30 18:00:00,5029412,151009
qqckqyrfbnc,2013-03-30 20:30:00,871964,145874
99119932,2013-03-31 19:00:00,6102352,105714
qmdkscyrgbdb,2013-04-03 00:00:00,200270,145874
qqckqyrgbjb,2013-04-06 20:30:00,871964,145874
qmdkscyrgbmb,2013-04-10 00:00:00,200270,145874
qmdkscyrgbnc,2013-05-01 00:00:00,200270,145874
113937432,2013-04-12 23:30:00,4418772,145874
112234832,2013-04-13 01:00:00,1361493,153288
95926142,2013-04-13 15:00:00,1642181,129277
qhhgcfyrgbrb,2013-04-13 16:00:00,250527,140195
dclzsfyrnblb,2013-10-08 23:30:00,12793802,345700
qqckqyrgbrb,2013-04-13 20:30:00,871964,145874
113943802,2013-04-13 21:30:00,4418772,145874
111727042,2013-04-14 00:00:00,9137702,129277
112234852,2013-04-14 01:00:00,1361493,153288
102546162,2013-04-14 19:30:00,6102352,105714
104704042,2013-04-14 20:00:00,935506,153288
110693482,2013-04-16 00:00:00,3895402,153288
qmdkscyrgbvb,2013-04-17 00:00:00,200270,145874
qqckqyrgbbc,2013-04-20 20:30:00,871964,145874
113048582,2013-04-20 22:00:00,717147,129277
111832122,2013-04-21 01:00:00,1485161,153288
97710712,2013-04-21 19:30:00,6102352,105714
qmdkscyrgbfc,2013-04-24 00:00:00,200270,145874
108956932,2013-04-25 00:00:00,1642181,129277
109966022,2013-04-25 01:00:00,363463,153288
112893232,2013-04-26 00:00:00,667657,151009
dphgcfyrgbkc,2013-04-27 16:00:00,250527,140195
qqckqyrgbkc,2013-04-27 20:30:00,871964,145874
qqblrfyrhbgb,2013-05-04 16:00:00,5029412,151009
qqckqyrhbgb,2013-05-04 20:30:00,871964,145874
114866862,2013-05-05 15:00:00,1642181,129277
99157352,2013-05-05 18:30:00,6102352,105714
qmdkscyrhbkb,2013-05-08 00:00:00,200270,145874
109678072,2013-05-10 23:30:00,622939,153288
qqckqyrhbpb,2013-05-11 20:30:00,871964,145874
110660022,2013-05-12 20:45:00,6102352,105714
qmdkscyrhbsb,2013-05-15 00:00:00,200270,145874
113007202,2013-05-18 01:00:00,5966582,153288
qqckqyrhbxb,2013-05-18 20:30:00,871964,145874
99152182,2013-05-19 21:00:00,6102352,105714
qmdkscyrhbcc,2013-05-22 00:00:00,200270,145874
pxlbzyrhbtb,2013-05-23 00:15:00,691475,137598
qqckqyrhbhc,2013-05-25 20:30:00,871964,145874
qmdkscyrhblc,2013-05-29 00:00:00,200270,145874
qqckqyrjbcb,2013-06-01 20:30:00,871964,145874
qmdkscyrjbgb,2013-06-05 00:00:00,200270,145874
qqckqyrjblb,2013-06-08 20:30:00,871964,145874
99151652,2013-06-09 21:00:00,6102352,105714
qmdkscyrjbpb,2013-06-12 00:00:00,200270,145874
qqckqyrjbtb,2013-06-15 20:30:00,871964,145874
qmdkscyrjbxb,2013-06-19 00:00:00,200270,145874
pxlbzyrjbzb,2013-06-20 01:00:00,691475,137598
qqckqyrjbdc,2013-06-22 20:30:00,871964,145874
drzjcgyrkbkc,2013-07-27 14:00:00,291943,407827
qmdkscyrjbhc,2013-06-26 00:00:00,200270,145874
qqckqyrjbmc,2013-06-29 20:30:00,871964,145874
qmdkscyrkbdb,2013-07-03 00:00:00,200270,145874
qmdkscyrkbvb,2013-07-17 00:00:00,200270,145874
qqckqyrkbjb,2013-07-06 20:30:00,871964,145874
qmdkscyrkbmb,2013-07-10 00:00:00,200270,145874
qqckqyrkbrb,2013-07-13 20:30:00,871964,145874
pxlbzyrkbwb,2013-07-18 00:15:00,691475,137598
dxcvlgyrlbmb,2013-08-10 01:00:00,1361493,153288
qmdkscyrmbnb,2013-09-11 00:00:00,200270,145874
qqckqyrkbbc,2013-07-20 20:30:00,871964,145874
qmdkscyrkbfc,2013-07-24 00:00:00,200270,145874
qqckqyrkbkc,2013-07-27 20:30:00,871964,145874
qmdkscyrkbnc,2013-07-31 00:00:00,200270,145874
dxcvlgyrlbdb,2013-08-03 01:00:00,1361493,153288
qqckqyrlbfb,2013-08-03 20:30:00,871964,145874
dxcvlgyrlbfb,2013-08-04 01:00:00,1361493,153288
qmdkscyrlbjb,2013-08-07 00:00:00,200270,145874
qqckqyrlbnb,2013-08-10 20:30:00,871964,145874
dxcvlgyrlbnb,2013-08-11 01:00:00,1361493,153288
qmdkscyrlbrb,2013-08-14 00:00:00,200270,145874
pxlbzyrlbcc,2013-08-15 00:30:00,691475,137598
dxcvlgyrlbvb,2013-08-17 01:00:00,1361493,153288
qqckqyrlbwb,2013-08-17 20:30:00,871964,145874
dxcvlgyrlbwb,2013-08-18 01:00:00,1361493,153288
qmdkscyrlbbc,2013-08-21 00:00:00,200270,145874
qqckqyrlbgc,2013-08-24 20:30:00,871964,145874
dxcvlgyrlbgc,2013-08-25 01:00:00,1361493,153288
qmdkscyrlbkc,2013-08-28 00:00:00,200270,145874
qqlnqfyrlbgc,2013-08-31 20:00:00,11932772,151009
qqckqyrlbpc,2013-08-31 20:30:00,871964,145874
qmdkscyrmbfb,2013-09-04 00:00:00,200270,145874
qqckqyrmbkb,2013-09-07 20:30:00,871964,145874
qqckqyrmbsb,2013-09-14 20:30:00,871964,145874
qmdkscyrmbwb,2013-09-18 00:00:00,200270,145874
pxlbzyrmbxb,2013-09-19 00:30:00,691475,137598
qqckqyrmbcc,2013-09-21 20:30:00,871964,145874
dvwxcfysdbkc,2014-02-27 21:00:00,1375224,243079
qmdkscyrmbgc,2013-09-25 00:00:00,200270,145874
qqlnqfyrmblc,2013-09-28 20:00:00,11932772,151009
qqckqyrmblc,2013-09-28 20:30:00,871964,145874
qmdkscyrnbcb,2013-10-02 00:00:00,200270,145874
qqckqyrnbhb,2013-10-05 20:30:00,871964,145874
qmdkscyrnblb,2013-10-09 00:00:00,200270,145874
